,id,fpr,tpr,TP,TN,FP,FN
10350,10350,1.0,0.57942194,10012.0,7076.0,17280.0,-17088.0
10351,10351,1.0,0.57949907,10013.0,7075.0,17280.0,-17088.0
10352,10352,1.0,0.57957613,10015.0,7073.0,17280.0,-17088.0
10353,10353,1.0,0.5796532,10016.0,7072.0,17280.0,-17088.0
10354,10354,1.0,0.5797303,10017.0,7071.0,17280.0,-17088.0
10355,10355,1.0,0.57980734,10019.0,7069.0,17280.0,-17088.0
10356,10356,1.0,0.5798844,10020.0,7068.0,17280.0,-17088.0
10357,10357,1.0,0.5799615,10021.0,7067.0,17280.0,-17088.0
10358,10358,1.0,0.58003855,10023.0,7065.0,17280.0,-17088.0
10359,10359,1.0,0.5801156,10024.0,7064.0,17280.0,-17088.0
10360,10360,1.0,0.5801927,10025.0,7063.0,17280.0,-17088.0
10361,10361,1.0,0.58026975,10027.0,7061.0,17280.0,-17088.0
10362,10362,1.0,0.5803468,10028.0,7060.0,17280.0,-17088.0
10363,10363,1.0,0.5804239,10029.0,7059.0,17280.0,-17088.0
10364,10364,1.0,0.58050096,10031.0,7057.0,17280.0,-17088.0
10365,10365,1.0,0.580578,10032.0,7056.0,17280.0,-17088.0
10366,10366,1.0,0.5806551,10033.0,7055.0,17280.0,-17088.0
10367,10367,1.0,0.58073217,10035.0,7053.0,17280.0,-17088.0
10368,10368,1.0,0.58080924,10036.0,7052.0,17280.0,-17088.0
10369,10369,1.0,0.5808863,10037.0,7051.0,17280.0,-17088.0
10370,10370,1.0,0.5809634,10039.0,7049.0,17280.0,-17088.0
10371,10371,1.0,0.58104044,10040.0,7048.0,17280.0,-17088.0
10372,10372,1.0,0.5811175,10041.0,7047.0,17280.0,-17088.0
10373,10373,1.0,0.5811946,10043.0,7045.0,17280.0,-17088.0
10374,10374,1.0,0.58127165,10044.0,7044.0,17280.0,-17088.0
10375,10375,1.0,0.5813488,10045.0,7043.0,17280.0,-17088.0
10376,10376,1.0,0.58142585,10047.0,7041.0,17280.0,-17088.0
10377,10377,1.0,0.5815029,10048.0,7040.0,17280.0,-17088.0
10378,10378,1.0,0.58158,10049.0,7039.0,17280.0,-17088.0
10379,10379,1.0,0.58165705,10051.0,7037.0,17280.0,-17088.0
10380,10380,1.0,0.5817341,10052.0,7036.0,17280.0,-17088.0
10381,10381,1.0,0.5818112,10053.0,7035.0,17280.0,-17088.0
10382,10382,1.0,0.58188826,10055.0,7033.0,17280.0,-17088.0
10383,10383,1.0,0.5819653,10056.0,7032.0,17280.0,-17088.0
10384,10384,1.0,0.5820424,10057.0,7031.0,17280.0,-17088.0
10385,10385,1.0,0.58211946,10059.0,7029.0,17280.0,-17088.0
10386,10386,1.0,0.58219653,10060.0,7028.0,17280.0,-17088.0
10387,10387,1.0,0.5822736,10061.0,7027.0,17280.0,-17088.0
10388,10388,1.0,0.5823507,10063.0,7025.0,17280.0,-17088.0
10389,10389,1.0,0.58242774,10064.0,7024.0,17280.0,-17088.0
10390,10390,1.0,0.5825048,10065.0,7023.0,17280.0,-17088.0
10391,10391,1.0,0.5825819,10067.0,7021.0,17280.0,-17088.0
10392,10392,1.0,0.58265895,10068.0,7020.0,17280.0,-17088.0
10393,10393,1.0,0.582736,10069.0,7019.0,17280.0,-17088.0
10394,10394,1.0,0.5828131,10071.0,7017.0,17280.0,-17088.0
