,id,fpr,tpr,TP,TN,FP,FN
10300,10300,1.0,0.6092787,10528.0,6662.0,17280.0,-17190.0
10301,10301,1.0,0.60935575,10529.0,6661.0,17280.0,-17190.0
10302,10302,1.0,0.6094328,10530.0,6660.0,17280.0,-17190.0
10303,10303,1.0,0.6095099,10532.0,6658.0,17280.0,-17190.0
10304,10304,1.0,0.60958695,10533.0,6657.0,17280.0,-17190.0
10305,10305,1.0,0.609664,10534.0,6656.0,17280.0,-17190.0
10306,10306,1.0,0.60974103,10536.0,6654.0,17280.0,-17190.0
10307,10307,1.0,0.6098181,10537.0,6653.0,17280.0,-17190.0
10308,10308,1.0,0.60989517,10538.0,6652.0,17280.0,-17190.0
10309,10309,1.0,0.60997224,10540.0,6650.0,17280.0,-17190.0
10310,10310,1.0,0.6100493,10541.0,6649.0,17280.0,-17190.0
10311,10311,1.0,0.6101264,10542.0,6648.0,17280.0,-17190.0
10312,10312,1.0,0.61020344,10544.0,6646.0,17280.0,-17190.0
10313,10313,1.0,0.6102805,10545.0,6645.0,17280.0,-17190.0
10314,10314,1.0,0.6103576,10546.0,6644.0,17280.0,-17190.0
10315,10315,1.0,0.61043465,10548.0,6642.0,17280.0,-17190.0
10316,10316,1.0,0.6105117,10549.0,6641.0,17280.0,-17190.0
10317,10317,1.0,0.6105888,10550.0,6640.0,17280.0,-17190.0
10318,10318,1.0,0.61066586,10552.0,6638.0,17280.0,-17190.0
10319,10319,1.0,0.6107429,10553.0,6637.0,17280.0,-17190.0
10320,10320,1.0,0.61082,10554.0,6636.0,17280.0,-17190.0
10321,10321,1.0,0.61089706,10556.0,6634.0,17280.0,-17190.0
10322,10322,1.0,0.61097413,10557.0,6633.0,17280.0,-17190.0
10323,10323,1.0,0.61105114,10558.0,6632.0,17280.0,-17190.0
10324,10324,1.0,0.6111282,10560.0,6630.0,17280.0,-17190.0
10325,10325,1.0,0.6112053,10561.0,6629.0,17280.0,-17190.0
10326,10326,1.0,0.61128235,10562.0,6628.0,17280.0,-17190.0
10327,10327,1.0,0.6113594,10564.0,6626.0,17280.0,-17190.0
10328,10328,1.0,0.6114365,10565.0,6625.0,17280.0,-17190.0
10329,10329,1.0,0.61151356,10566.0,6624.0,17280.0,-17190.0
10330,10330,1.0,0.6115906,10568.0,6622.0,17280.0,-17190.0
10331,10331,1.0,0.6116677,10569.0,6621.0,17280.0,-17190.0
10332,10332,1.0,0.61174476,10570.0,6620.0,17280.0,-17190.0
10333,10333,1.0,0.61182183,10572.0,6618.0,17280.0,-17190.0
10334,10334,1.0,0.6118989,10573.0,6617.0,17280.0,-17190.0
10335,10335,1.0,0.61197597,10574.0,6616.0,17280.0,-17190.0
10336,10336,1.0,0.61205304,10576.0,6614.0,17280.0,-17190.0
10337,10337,1.0,0.6121301,10577.0,6613.0,17280.0,-17190.0
10338,10338,1.0,0.6122072,10578.0,6612.0,17280.0,-17190.0
10339,10339,1.0,0.61228424,10580.0,6610.0,17280.0,-17190.0
10340,10340,1.0,0.6123613,10581.0,6609.0,17280.0,-17190.0
